what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1715315750270
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1715315750270
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1715315750270
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1715315750277
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1715315750277
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1715315750278
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1715315750278
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1715315750278
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1715315750279
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1715315750279
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1715315750280
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1715315750387
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1715315750387
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1715315750389
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1715315750390
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1715315750390
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1715315750393
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1715315750394
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1715315750498
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1715315750498
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1715315750509
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1715315750510
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1715315750561
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1715315750561
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1715315750561
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1715315750561
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1715315750561
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1715315750561
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1715315750572
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1715315750696
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1715315750715
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1715315750715
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1715315750734
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1715315750734
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1715315750734
os,sysinfo,,,"win32",1715315750744
arch,sysinfo,,,"x86",1715315750744
ws,sysinfo,,,"win32",1715315750744
locale,sysinfo,,,"en_US",1715315750744
processors,sysinfo,,,"8",1715315750744
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1715315750744
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1715315750744
java.specification.name,sysinfo,,,"Java Platform API Specification",1715315750744
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1715315750744
java.specification.version,sysinfo,,,"1.6",1715315750744
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1715315750744
java.version,sysinfo,,,"1.6.0_23",1715315750744
java.vm.info,sysinfo,,,"mixed mode",1715315750744
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1715315750744
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1715315750744
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1715315750744
java.vm.specification.version,sysinfo,,,"1.0",1715315750744
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1715315750744
java.vm.version,sysinfo,,,"19.0-b09",1715315750744
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715315751579
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1715315752347
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1715315752489
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1715315752529
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1715315752985
