what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715868663020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715868666568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715868673772
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715868674251
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715868676201
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715868676620
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715868681904
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715868686846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715868690098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715868691763
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1715868691773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715868695906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715868697501
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715868697816
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715868699630
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715868699886
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715868704781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869581958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869697452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715869698651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869701214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869703820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869731524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869733487
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715869733818
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715869735828
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715869736078
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715869741070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869749426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869764402
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715869765610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869767528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869770029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869802665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869804200
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715869804530
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715869806427
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715869806685
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715869811792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869816135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869860417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869868218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715869889870
