what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1715873495289
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1715873495320
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715873495320
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1715873495342
error,log,,,"Unhandled event loop exception",1715873496746
error,log,,,"Unhandled event loop exception",1715873496751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715873497514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873502231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873503403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873507661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873509475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873512556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873513491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873517213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873518736
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715873519294
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873521282
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715873521506
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873526826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873565919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873654931
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715873657249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873659175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873661951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873668795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873670287
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715873670596
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873672374
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715873672614
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873677890
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873693983
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873697812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873701223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873720225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873721784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873723279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873726230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873739163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873743553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873826331
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715873827842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873829701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873832336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873837187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873838633
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715873838942
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873840727
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715873840970
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873846244
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715873849581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873853072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873855530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873860452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873861973
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715873862509
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873864317
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873867568
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715873868005
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715873869105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873936722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715873997957
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715873999738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874003833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874005364
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715874005893
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874007812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715874008060
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874013240
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715874015925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874020486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874023988
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715874024544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874026173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874031390
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874031961
error,log,,,"ELF file not specified for download for Consumer_2 Nios II Hardware configuration",1715874034065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874034166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874036694
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715874036698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874039899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874041109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874042854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874049963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874059894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874061205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874067403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874069995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874073796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874075228
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715874075546
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874077446
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874089233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874092537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874102756
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715874102761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874106469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874107740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874111211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874112645
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715874113171
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874114945
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715874115210
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874120607
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715874379277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874381645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874384287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874388104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874389886
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715874390414
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874392255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874430521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874449612
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715874449622
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715874452306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874466285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874506565
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715874506573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874517019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715874631975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715877342224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715878420382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715878426005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715878602552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715878613186
