what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524246237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715524259827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524270291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524286119
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524288806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524307058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524308990
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715524309603
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524311969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715524312220
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524318032
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524328221
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524415662
closed,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524415669
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715524419033
closed,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715524419038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524422333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524446432
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715524446451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524453121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715524469001
