what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520481747
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715520495819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520504209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520505924
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715520506532
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520508847
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715520509284
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520515653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520539275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520541448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520586403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520594973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520613961
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715520613975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520620840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520623149
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715520624051
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520626772
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715520627173
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520633543
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715520647281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520652298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715520654491
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715520655329
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520657837
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715520658251
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715520665290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715520676482
